orderdate,orderNumber,productName,productLine,customerName,customer_country,office_country,buyPrice,priceEach,quantityOrdered,sales_value,cost_of_sales
2003-08-08,10142,"2001 Ferrari Enzo","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,95.59,166.24,33,5485.92,3154.47
2003-08-08,10142,"1969 Corvair Monza","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,89.14,140.50,33,4636.50,2941.62
2003-08-08,10142,"1969 Ford Falcon","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,83.05,167.83,46,7720.18,3820.30
2003-08-08,10142,"1903 Ford Model A","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,68.30,129.76,47,6098.72,3210.10
2003-08-08,10142,"Collectable Wooden Train",Trains,"Mini Gifts Distributors Ltd.",USA,USA,67.56,95.80,22,2107.60,1486.32
2003-08-08,10142,"1970 Triumph Spitfire","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,91.92,122.08,24,2929.92,2206.08
2003-08-08,10142,"1904 Buick Runabout","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,52.66,79.87,24,1916.88,1263.84
2003-08-08,10142,"18th century schooner",Ships,"Mini Gifts Distributors Ltd.",USA,USA,82.34,114.29,33,3771.57,2717.22
2003-08-08,10142,"1912 Ford Model T Delivery Wagon","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,46.91,74.35,49,3643.15,2298.59
2003-08-08,10142,"1950's Chicago Surface Lines Streetcar",Trains,"Mini Gifts Distributors Ltd.",USA,USA,26.72,60.90,42,2557.80,1122.24
2003-08-08,10142,"1962 City of Detroit Streetcar",Trains,"Mini Gifts Distributors Ltd.",USA,USA,37.49,56.24,42,2362.08,1574.58
2003-08-08,10142,"The Schooner Bluenose",Ships,"Mini Gifts Distributors Ltd.",USA,USA,34.00,55.34,41,2268.94,1394.00
2003-08-08,10142,"The Mayflower",Ships,"Mini Gifts Distributors Ltd.",USA,USA,43.30,77.08,43,3314.44,1861.90
2003-08-08,10142,"The Titanic",Ships,"Mini Gifts Distributors Ltd.",USA,USA,51.09,92.16,21,1935.36,1072.89
2003-08-08,10142,"The Queen Mary",Ships,"Mini Gifts Distributors Ltd.",USA,USA,53.63,91.37,38,3472.06,2037.94
2003-08-08,10142,"Pont Yacht",Ships,"Mini Gifts Distributors Ltd.",USA,USA,33.30,46.96,39,1831.44,1298.70
2003-11-12,10182,"1937 Lincoln Berline","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,60.62,83.22,25,2080.50,1515.50
2003-11-12,10182,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,24.26,44.21,32,1414.72,776.32
2003-11-12,10182,"1917 Grand Touring Sedan","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,86.70,159.80,44,7031.20,3814.80
2003-11-12,10182,"1911 Ford Town Car","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,33.30,54.49,38,2070.62,1265.40
2003-11-12,10182,"1932 Model A Ford J-Coupe","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,58.48,105.52,20,2110.40,1169.60
2003-11-12,10182,"1928 Mercedes-Benz SSK","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,72.56,135.00,21,2835.00,1523.76
2003-11-12,10182,"1917 Maxwell Touring Car","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,57.54,86.31,33,2848.23,1898.82
2003-11-12,10182,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,43.26,88.35,36,3180.60,1557.36
2003-11-12,10182,"1957 Ford Thunderbird","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,34.21,61.29,44,2696.76,1505.24
2003-11-12,10182,"1970 Chevy Chevelle SS 454","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,49.24,63.20,47,2970.40,2314.28
2003-11-12,10182,"1939 Chevrolet Deluxe Coupe","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,22.57,31.86,39,1242.54,880.23
2003-11-12,10182,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,20.61,39.87,31,1235.97,638.91
2003-11-12,10182,"1949 Jaguar XK 120","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,47.25,87.24,36,3140.64,1701.00
2003-11-12,10182,"1952 Citroen-15CV","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,72.82,116.27,20,2325.40,1456.40
2003-11-12,10182,"1969 Chevrolet Camaro Z28","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,50.51,73.62,33,2429.46,1666.83
2003-11-12,10182,"2002 Chevy Corvette","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,62.11,95.30,49,4669.70,3043.39
2003-11-12,10182,"1936 Mercedes Benz 500k Roadster","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,21.75,34.88,23,802.24,500.25
2004-03-11,10229,"1962 LanciaA Delta 16V","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,103.42,138.88,50,6944.00,5171.00
2004-03-11,10229,"1958 Setra Bus","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,77.90,110.70,25,2767.50,1947.50
2004-03-11,10229,"1957 Chevy Pickup","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,55.70,95.99,36,3455.64,2005.20
2004-03-11,10229,"1964 Mercedes Tour Bus","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,74.86,104.32,26,2712.32,1946.36
2004-03-11,10229,"1926 Ford Fire Engine","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,24.92,53.48,28,1497.44,697.76
2004-03-11,10229,"1992 Ferrari 360 Spider red","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,77.90,157.49,22,3464.78,1713.80
2004-03-11,10229,"1940s Ford truck","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,84.76,119.87,41,4914.67,3475.16
2004-03-11,10229,"1939 Cadillac Limousine","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,23.14,43.77,39,1707.03,902.46
2004-03-11,10229,"1962 Volkswagen Microbus","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,61.34,115.01,48,5520.48,2944.32
2004-03-11,10229,"1958 Chevy Corvette Limited Edition","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,15.91,34.65,33,1143.45,525.03
2004-03-11,10229,"1980 s GM Manhattan Express","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,53.93,78.97,25,1974.25,1348.25
2004-03-11,10229,"1954 Greyhound Scenicruiser","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,25.98,49.78,23,1144.94,597.54
2004-03-11,10229,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,33.61,52.36,30,1570.80,1008.30
2004-03-11,10229,"1982 Camaro Z28","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,46.53,91.04,50,4552.00,2326.50
2004-07-20,10271,"1957 Chevy Pickup","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,55.70,99.54,31,3085.74,1726.70
2004-07-20,10271,"1998 Chrysler Plymouth Prowler","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,101.51,147.36,50,7368.00,5075.50
2004-07-20,10271,"1964 Mercedes Tour Bus","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,74.86,121.50,50,6075.00,3743.00
2004-07-20,10271,"1926 Ford Fire Engine","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,24.92,59.55,25,1488.75,623.00
2004-07-20,10271,"1992 Ferrari 360 Spider red","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,77.90,169.34,20,3386.80,1558.00
2004-07-20,10271,"1970 Dodge Coronet","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,32.37,49.71,45,2236.95,1456.65
2004-07-20,10271,"1962 Volkswagen Microbus","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,61.34,122.68,43,5275.24,2637.62
2004-07-20,10271,"1958 Chevy Corvette Limited Edition","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,15.91,28.64,38,1088.32,604.58
2004-07-20,10271,"1992 Porsche Cayenne Turbo Silver","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,69.78,110.00,22,2420.00,1535.16
2004-07-20,10271,"1954 Greyhound Scenicruiser","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,25.98,51.95,35,1818.25,909.30
2004-07-20,10271,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,68.29,93.76,34,3187.84,2321.86
2004-08-20,10282,"2001 Ferrari Enzo","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,95.59,176.63,41,7241.83,3919.19
2004-08-20,10282,"1969 Corvair Monza","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,89.14,142.02,27,3834.54,2406.78
2004-08-20,10282,"1969 Ford Falcon","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,83.05,169.56,24,4069.44,1993.20
2004-08-20,10282,"1998 Chrysler Plymouth Prowler","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,101.51,147.36,23,3389.28,2334.73
2004-08-20,10282,"1903 Ford Model A","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,68.30,122.93,43,5285.99,2936.90
2004-08-20,10282,"Collectable Wooden Train",Trains,"Mini Gifts Distributors Ltd.",USA,USA,67.56,88.74,36,3194.64,2432.16
2004-08-20,10282,"1970 Triumph Spitfire","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,91.92,132.13,31,4096.03,2849.52
2004-08-20,10282,"1970 Dodge Coronet","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,32.37,49.71,29,1441.59,938.73
2004-08-20,10282,"1992 Porsche Cayenne Turbo Silver","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,69.78,96.99,39,3782.61,2721.42
2004-08-20,10282,"1950's Chicago Surface Lines Streetcar",Trains,"Mini Gifts Distributors Ltd.",USA,USA,26.72,51.58,36,1856.88,961.92
2004-08-20,10282,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,68.29,114.59,38,4354.42,2595.02
2004-08-20,10282,"1962 City of Detroit Streetcar",Trains,"Mini Gifts Distributors Ltd.",USA,USA,37.49,56.24,37,2080.88,1387.13
2004-08-20,10282,"The Mayflower",Ships,"Mini Gifts Distributors Ltd.",USA,USA,43.30,77.95,43,3351.85,1861.90
2004-10-21,10312,"1952 Alpine Renault 1300","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,98.58,214.30,48,10286.40,4731.84
2004-10-21,10312,"1940 Ford Pickup Truck","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,58.33,101.50,32,3248.00,1866.56
2004-10-21,10312,"1937 Lincoln Berline","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,60.62,102.74,43,4417.82,2606.66
2004-10-21,10312,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,24.26,43.67,25,1091.75,606.50
2004-10-21,10312,"1917 Grand Touring Sedan","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,86.70,146.20,48,7017.60,4161.60
2004-10-21,10312,"1911 Ford Town Car","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,33.30,48.43,30,1452.90,999.00
2004-10-21,10312,"1932 Model A Ford J-Coupe","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,58.48,111.87,31,3467.97,1812.88
2004-10-21,10312,"1928 Mercedes-Benz SSK","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,72.56,150.19,25,3754.75,1814.00
2004-10-21,10312,"1913 Ford Model T Speedster","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,60.78,91.18,37,3373.66,2248.86
2004-10-21,10312,"1934 Ford V8 Coupe","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,34.35,54.34,35,1901.90,1202.25
2004-10-21,10312,"18th Century Vintage Horse Carriage","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,60.74,93.20,38,3541.60,2308.12
2004-10-21,10312,"1917 Maxwell Touring Car","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,57.54,84.33,33,2782.89,1898.82
2004-10-21,10312,"1939 Cadillac Limousine","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,23.14,44.27,39,1726.53,902.46
2004-10-21,10312,"1939 Chevrolet Deluxe Coupe","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,22.57,27.88,39,1087.32,880.23
2004-10-21,10312,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,20.61,43.46,23,999.58,474.03
2004-10-21,10312,"1936 Mercedes Benz 500k Roadster","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,21.75,40.21,31,1246.51,674.25
2004-10-21,10312,"1936 Chrysler Airflow","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,57.46,96.42,44,4242.48,2528.24
2004-11-19,10335,"1958 Chevy Corvette Limited Edition","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,15.91,32.88,33,1085.04,525.03
2004-11-19,10335,"1980 s GM Manhattan Express","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,53.93,77.05,44,3390.20,2372.92
2004-11-19,10335,"1954 Greyhound Scenicruiser","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,25.98,49.78,40,1991.20,1039.20
2004-12-10,10357,"1952 Alpine Renault 1300","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,98.58,199.30,32,6377.60,3154.56
2004-12-10,10357,"1962 LanciaA Delta 16V","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,103.42,135.92,43,5844.56,4447.06
2004-12-10,10357,"1958 Setra Bus","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,77.90,109.34,49,5357.66,3817.10
2004-12-10,10357,"1940 Ford Pickup Truck","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,58.33,112.00,39,4368.00,2274.87
2004-12-10,10357,"1926 Ford Fire Engine","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,24.92,58.95,41,2416.95,1021.72
2004-12-10,10357,"1913 Ford Model T Speedster","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,60.78,91.18,41,3738.38,2491.98
2004-12-10,10357,"1934 Ford V8 Coupe","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,34.35,59.34,49,2907.66,1683.15
2004-12-10,10357,"18th Century Vintage Horse Carriage","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,60.74,104.72,44,4607.68,2672.56
2004-12-10,10357,"1917 Maxwell Touring Car","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,57.54,84.33,25,2108.25,1438.50
2004-12-10,10357,"1940s Ford truck","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,84.76,105.34,28,2949.52,2373.28
2005-01-19,10368,"1949 Jaguar XK 120","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,47.25,73.60,40,2944.00,1890.00
2005-01-19,10368,"1952 Citroen-15CV","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,72.82,115.09,31,3567.79,2257.42
2005-01-19,10368,"1969 Chevrolet Camaro Z28","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,50.51,83.04,46,3819.84,2323.46
2005-01-19,10368,"2002 Chevy Corvette","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,62.11,93.16,20,1863.20,1242.20
2005-01-19,10368,"1936 Mercedes Benz 500k Roadster","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,21.75,36.52,46,1679.92,1000.50
2005-01-23,10371,"2001 Ferrari Enzo","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,95.59,178.71,32,5718.72,3058.88
2005-01-23,10371,"1957 Chevy Pickup","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,55.70,104.28,49,5109.72,2729.30
2005-01-23,10371,"1998 Chrysler Plymouth Prowler","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,101.51,160.46,25,4011.50,2537.75
2005-01-23,10371,"1970 Dodge Coronet","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,32.37,53.75,25,1343.75,809.25
2005-01-23,10371,"1962 Volkswagen Microbus","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,61.34,126.51,20,2530.20,1226.80
2005-01-23,10371,"1958 Chevy Corvette Limited Edition","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,15.91,35.01,45,1575.45,715.95
2005-01-23,10371,"1992 Porsche Cayenne Turbo Silver","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,69.78,95.81,28,2682.68,1953.84
2005-01-23,10371,"1980 s GM Manhattan Express","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,53.93,82.83,26,2153.58,1402.18
2005-01-23,10371,"1954 Greyhound Scenicruiser","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,25.98,44.37,20,887.40,519.60
2005-01-23,10371,"1950's Chicago Surface Lines Streetcar",Trains,"Mini Gifts Distributors Ltd.",USA,USA,26.72,53.44,30,1603.20,801.60
2005-01-23,10371,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,68.29,97.23,48,4667.04,3277.92
2005-01-23,10371,"1982 Camaro Z28","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,46.53,83.95,34,2854.30,1582.02
2005-02-17,10382,"2001 Ferrari Enzo","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,95.59,166.24,34,5652.16,3250.06
2005-02-17,10382,"1969 Corvair Monza","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,89.14,145.04,37,5366.48,3298.18
2005-02-17,10382,"1969 Ford Falcon","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,83.05,143.61,34,4882.74,2823.70
2005-02-17,10382,"1957 Chevy Pickup","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,55.70,103.10,32,3299.20,1782.40
2005-02-17,10382,"1998 Chrysler Plymouth Prowler","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,101.51,160.46,25,4011.50,2537.75
2005-02-17,10382,"1917 Maxwell Touring Car","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,57.54,84.33,50,4216.50,2877.00
2005-02-17,10382,"1940s Ford truck","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,84.76,115.03,39,4486.17,3305.64
2005-02-17,10382,"1939 Cadillac Limousine","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,23.14,46.29,39,1805.31,902.46
2005-02-17,10382,"1962 Volkswagen Microbus","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,61.34,120.12,20,2402.40,1226.80
2005-02-17,10382,"1936 Chrysler Airflow","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,57.46,97.39,33,3213.87,1896.18
2005-02-17,10382,"1980 s GM Manhattan Express","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,53.93,85.72,26,2228.72,1402.18
2005-02-17,10382,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","Mini Gifts Distributors Ltd.",USA,USA,33.61,57.53,48,2761.44,1613.28
2005-02-17,10382,"1982 Camaro Z28","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,46.53,101.15,34,3439.10,1582.02
2005-02-28,10385,"1940 Ford Delivery Sedan","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,48.64,78.83,37,2916.71,1799.68
2005-02-28,10385,"The Schooner Bluenose",Ships,"Mini Gifts Distributors Ltd.",USA,USA,34.00,62.00,25,1550.00,850.00
2005-03-04,10390,"1993 Mazda RX-7","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,83.51,117.48,36,4229.28,3006.36
2005-03-04,10390,"1995 Honda Civic","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,93.89,132.29,34,4497.86,3192.26
2005-03-04,10390,"1932 Model A Ford J-Coupe","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,58.48,102.98,31,3192.38,1812.88
2005-03-04,10390,"1928 Mercedes-Benz SSK","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,72.56,162.00,26,4212.00,1886.56
2005-03-04,10390,"1969 Dodge Super Bee","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,49.05,75.59,40,3023.60,1962.00
2005-03-04,10390,"1976 Ford Gran Torino","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,73.49,135.23,50,6761.50,3674.50
2005-03-04,10390,"1957 Vespa GS150",Motorcycles,"Mini Gifts Distributors Ltd.",USA,USA,32.95,54.09,36,1947.24,1186.20
2005-03-04,10390,"1957 Corvette Convertible","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,69.93,122.02,49,5978.98,3426.57
2005-03-04,10390,"1982 Ducati 900 Monster",Motorcycles,"Mini Gifts Distributors Ltd.",USA,USA,47.10,67.87,35,2375.45,1648.50
2005-03-04,10390,"1982 Lamborghini Diablo","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,16.24,35.87,37,1327.19,600.88
2005-03-04,10390,"1971 Alpine Renault 1600s","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,38.58,51.43,46,2365.78,1774.68
2005-03-04,10390,"1956 Porsche 356A Coupe","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,98.30,134.81,45,6066.45,4423.50
2005-03-04,10390,"1961 Chevrolet Impala","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,32.33,66.29,30,1988.70,969.90
2005-03-04,10390,"1982 Ducati 996 R",Motorcycles,"Mini Gifts Distributors Ltd.",USA,USA,24.14,39.02,41,1599.82,989.74
2005-03-04,10390,"1974 Ducati 350 Mk3 Desmo",Motorcycles,"Mini Gifts Distributors Ltd.",USA,USA,56.13,101.03,45,4546.35,2525.85
2005-03-04,10390,"2002 Yamaha YZR M1",Motorcycles,"Mini Gifts Distributors Ltd.",USA,USA,34.17,81.36,22,1789.92,751.74
2005-03-23,10396,"1969 Ford Falcon","Classic Cars","Mini Gifts Distributors Ltd.",USA,USA,83.05,155.72,33,5138.76,2740.65
2005-03-23,10396,"1903 Ford Model A","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,68.30,129.76,33,4282.08,2253.90
2005-03-23,10396,"Collectable Wooden Train",Trains,"Mini Gifts Distributors Ltd.",USA,USA,67.56,91.76,24,2202.24,1621.44
2005-03-23,10396,"1904 Buick Runabout","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,52.66,83.38,45,3752.10,2369.70
2005-03-23,10396,"18th century schooner",Ships,"Mini Gifts Distributors Ltd.",USA,USA,82.34,100.77,49,4937.73,4034.66
2005-03-23,10396,"1912 Ford Model T Delivery Wagon","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,46.91,77.00,27,2079.00,1266.57
2005-03-23,10396,"1940 Ford Delivery Sedan","Vintage Cars","Mini Gifts Distributors Ltd.",USA,USA,48.64,77.99,37,2885.63,1799.68
2005-03-23,10396,"The Schooner Bluenose",Ships,"Mini Gifts Distributors Ltd.",USA,USA,34.00,62.00,39,2418.00,1326.00
